"","state.county","date","cases","deaths","per100k","days_since_case100","days_since_death10"
"1954","North Carolina-Wilson",2020-07-10,870,23,1063.55668023618,84,44
"1955","North Carolina-Yadkin",2020-07-10,376,5,998.221254679162,55,0
"1956","North Carolina-Yancey",2020-07-10,53,0,293.320050915933,0,0
"1957","North Dakota-Barnes",2020-07-10,23,0,220.835333653385,0,0
"1958","North Dakota-Benson",2020-07-10,11,0,161.007025761124,0,0
"1959","North Dakota-Billings",2020-07-10,1,0,107.758620689655,0,0
"1960","North Dakota-Bottineau",2020-07-10,5,0,79.5924864692773,0,0
"1961","North Dakota-Bowman",2020-07-10,1,0,33.0687830687831,0,0
"1962","North Dakota-Burke",2020-07-10,6,0,283.687943262411,0,0
"1963","North Dakota-Burleigh",2020-07-10,409,0,427.707945537824,66,0
"1964","North Dakota-Cass",2020-07-10,2421,70,1330.78280371366,90,76
"1965","North Dakota-Cavalier",2020-07-10,13,0,345.560871876661,0,0
"1966","North Dakota-Dickey",2020-07-10,5,0,102.627257799672,0,0
"1967","North Dakota-Divide",2020-07-10,1,0,44.1696113074205,0,0
"1968","North Dakota-Dunn",2020-07-10,19,0,429.475587703436,0,0
"1969","North Dakota-Eddy",2020-07-10,5,0,218.627022299956,0,0
"1970","North Dakota-Emmons",2020-07-10,4,1,123.418697932737,0,0
"1971","North Dakota-Foster",2020-07-10,3,0,93.4579439252336,0,0
"1972","North Dakota-Grand Forks",2020-07-10,422,4,607.622640422744,83,0
"1973","North Dakota-Grant",2020-07-10,3,0,131.926121372032,0,0
"1974","North Dakota-Griggs",2020-07-10,2,0,89.6458987001345,0,0
"1975","North Dakota-Hettinger",2020-07-10,1,0,40.016006402561,0,0
"1976","North Dakota-Kidder",2020-07-10,2,0,80.6451612903226,0,0
"1977","North Dakota-LaMoure",2020-07-10,13,0,321.304992585269,0,0
"1978","North Dakota-McHenry",2020-07-10,6,1,104.43864229765,0,0
"1979","North Dakota-McIntosh",2020-07-10,5,0,200.240288346015,0,0
"1980","North Dakota-McKenzie",2020-07-10,31,0,206.336528221512,0,0
"1981","North Dakota-McLean",2020-07-10,11,0,116.402116402116,0,0
"1982","North Dakota-Mercer",2020-07-10,8,0,97.7158910467815,0,0
"1983","North Dakota-Morton",2020-07-10,123,2,392.169366152276,8,0
"1984","North Dakota-Mountrail",2020-07-10,59,0,559.506875296349,0,0
"1985","North Dakota-Nelson",2020-07-10,2,0,69.468565474123,0,0
"1986","North Dakota-Oliver",2020-07-10,2,0,102.092904543134,0,0
"1987","North Dakota-Pembina",2020-07-10,14,0,205.852080576386,0,0
"1988","North Dakota-Pierce",2020-07-10,7,0,176.100628930818,0,0
"1989","North Dakota-Ramsey",2020-07-10,19,1,164.944873686952,0,0
"1990","North Dakota-Ransom",2020-07-10,21,0,402.4530471445,0,0
"1991","North Dakota-Renville",2020-07-10,5,0,214.868929952729,0,0
"1992","North Dakota-Richland",2020-07-10,45,0,278.17271434753,0,0
"1993","North Dakota-Rolette",2020-07-10,11,0,77.5959367945824,0,0
"1994","North Dakota-Sargent",2020-07-10,7,0,179.579271421242,0,0
"1995","North Dakota-Sheridan",2020-07-10,2,0,152.091254752852,0,0
"1996","North Dakota-Sioux",2020-07-10,33,0,780.141843971631,0,0
"1997","North Dakota-Slope",2020-07-10,3,0,400,0,0
"1998","North Dakota-Stark",2020-07-10,89,3,282.638381657087,0,0
"1999","North Dakota-Steele",2020-07-10,4,0,211.640211640212,0,0
"2000","North Dakota-Stutsman",2020-07-10,66,2,318.778979907264,0,0
"2001","North Dakota-Towner",2020-07-10,2,0,91.3659205116492,0,0
"2002","North Dakota-Traill",2020-07-10,25,0,311.100049776008,0,0
"2003","North Dakota-Unknown",2020-07-10,4,4,0.524891675480473,0,0
"2004","North Dakota-Walsh",2020-07-10,44,0,413.494972277042,0,0
"2005","North Dakota-Ward",2020-07-10,69,1,102.009136470484,0,0
"2006","North Dakota-Wells",2020-07-10,9,0,234.741784037559,0,0
"2007","North Dakota-Williams",2020-07-10,62,0,164.941871292133,0,0
"2008","Ohio-Adams",2020-07-10,25,1,90.2592244927432,0,0
"2009","Ohio-Allen",2020-07-10,348,41,340.006448398159,79,84
"2010","Ohio-Ashland",2020-07-10,63,2,117.792236930671,0,0
"2011","Ohio-Ashtabula",2020-07-10,445,44,457.625898540739,78,77
"2012","Ohio-Athens",2020-07-10,111,1,169.914430480506,1,0
"2013","Ohio-Auglaize",2020-07-10,109,4,238.741895917295,8,0
"2014","Ohio-Belmont",2020-07-10,567,22,846.192878249709,77,52
"2015","Ohio-Brown",2020-07-10,60,1,138.146988395653,0,0
"2016","Ohio-Butler",2020-07-10,1767,47,461.196343837926,94,66
"2017","Ohio-Carroll",2020-07-10,64,3,237.794456416735,0,0
"2018","Ohio-Champaign",2020-07-10,51,1,131.155972740131,0,0
"2019","Ohio-Clark",2020-07-10,793,10,591.424714542485,60,2
"2020","Ohio-Clermont",2020-07-10,453,7,219.44697424768,69,0
"2021","Ohio-Clinton",2020-07-10,79,1,188.238658025162,0,0
"2022","Ohio-Columbiana",2020-07-10,1350,60,1325.04932128029,90,87
"2023","Ohio-Coshocton",2020-07-10,141,3,385.245901639344,5,0
"2024","Ohio-Crawford",2020-07-10,138,5,332.578204077698,52,0
"2025","Ohio-Cuyahoga",2020-07-10,8786,393,711.375531143124,111,100
"2026","Ohio-Darke",2020-07-10,253,26,494.981707197777,57,88
"2027","Ohio-Defiance",2020-07-10,53,3,139.155092288707,0,0
"2028","Ohio-Delaware",2020-07-10,675,15,322.693221530092,87,52
"2029","Ohio-Erie",2020-07-10,267,22,359.518487598632,55,43
"2030","Ohio-Fairfield",2020-07-10,643,17,408.062243771181,81,26
"2031","Ohio-Fayette",2020-07-10,55,0,192.813321647677,0,0
"2032","Ohio-Franklin",2020-07-10,11433,443,868.270203439362,107,95
"2033","Ohio-Fulton",2020-07-10,66,0,156.672838626976,0,0
"2034","Ohio-Gallia",2020-07-10,20,1,66.894106629206,0,0
"2035","Ohio-Geauga",2020-07-10,425,43,453.822251171929,83,77
"2036","Ohio-Greene",2020-07-10,322,9,190.603597790892,44,0
"2037","Ohio-Guernsey",2020-07-10,79,3,203.215434083601,0,0
"2038","Ohio-Hamilton",2020-07-10,6563,207,802.839971473064,103,95
"2039","Ohio-Hancock",2020-07-10,85,1,112.16235831255,0,0
"2040","Ohio-Hardin",2020-07-10,123,12,392.156862745098,23,21
"2041","Ohio-Harrison",2020-07-10,12,1,79.7872340425532,0,0
"2042","Ohio-Henry",2020-07-10,33,0,122.195067762719,0,0
"2043","Ohio-Highland",2020-07-10,49,1,113.528416857811,0,0
"2044","Ohio-Hocking",2020-07-10,80,9,283.045570336824,0,0
"2045","Ohio-Holmes",2020-07-10,257,5,584.622383985441,23,0
"2046","Ohio-Huron",2020-07-10,238,2,408.471492808842,20,0
"2047","Ohio-Jackson",2020-07-10,27,0,83.2999105297257,0,0
"2048","Ohio-Jefferson",2020-07-10,105,2,160.734787600459,1,0
"2049","Ohio-Knox",2020-07-10,53,1,85.0422001861301,0,0
"2050","Ohio-Lake",2020-07-10,570,22,247.665642692343,93,51
"2051","Ohio-Lawrence",2020-07-10,82,0,137.900879538537,0,0
"2052","Ohio-Licking",2020-07-10,560,12,316.631045674028,83,50
"2053","Ohio-Logan",2020-07-10,68,1,148.887721142056,0,0
"2054","Ohio-Lorain",2020-07-10,1097,69,354.061704208396,98,85
"2055","Ohio-Lucas",2020-07-10,2889,305,674.451614108155,103,96
"2056","Ohio-Madison",2020-07-10,213,9,476.179830542577,53,0
"2057","Ohio-Mahoning",2020-07-10,1907,239,833.905449902266,103,101
"2058","Ohio-Marion",2020-07-10,2740,39,4209.36198976848,88,66
"2059","Ohio-Medina",2020-07-10,566,32,314.888787511266,92,87
"2060","Ohio-Meigs",2020-07-10,12,0,52.3857336185445,0,0
"2061","Ohio-Mercer",2020-07-10,295,10,716.506363548042,58,2
"2062","Ohio-Miami",2020-07-10,503,31,470.150579042314,95,97
"2063","Ohio-Monroe",2020-07-10,89,17,651.823641423759,0,48
"2064","Ohio-Montgomery",2020-07-10,2378,35,447.255622198775,96,75
"2065","Ohio-Morgan",2020-07-10,12,0,82.7129859387924,0,0
"2066","Ohio-Morrow",2020-07-10,121,1,342.504528985507,53,0
"2067","Ohio-Muskingum",2020-07-10,96,1,111.349533143884,0,0
"2068","Ohio-Noble",2020-07-10,13,0,90.1275651691625,0,0
"2069","Ohio-Ottawa",2020-07-10,166,24,409.623689080814,40,45
"2070","Ohio-Paulding",2020-07-10,28,0,149.957155098543,0,0
"2071","Ohio-Perry",2020-07-10,41,1,113.466541207727,0,0
"2072","Ohio-Pickaway",2020-07-10,2216,41,3790.8206031784,87,73
"2073","Ohio-Pike",2020-07-10,27,0,97.2202218061357,0,0
"2074","Ohio-Portage",2020-07-10,487,59,299.755025666909,95,93
"2075","Ohio-Preble",2020-07-10,82,1,200.577271170686,0,0
"2076","Ohio-Putnam",2020-07-10,134,15,395.735506925371,30,67
"2077","Ohio-Richland",2020-07-10,363,5,299.618667150899,64,0
"2078","Ohio-Ross",2020-07-10,139,3,181.305924399343,13,0
"2079","Ohio-Sandusky",2020-07-10,157,15,268.29351652483,31,49
"2080","Ohio-Scioto",2020-07-10,65,0,86.3053349974772,0,0
"2081","Ohio-Seneca",2020-07-10,40,2,72.492660118163,0,0
"2082","Ohio-Shelby",2020-07-10,74,4,152.294710845853,0,0
"2083","Ohio-Stark",2020-07-10,1196,114,322.714688914912,96,92
"2084","Ohio-Summit",2020-07-10,2299,209,424.943578065592,103,96
"2085","Ohio-Trumbull",2020-07-10,1032,77,521.280572196349,96,89
"2086","Ohio-Tuscarawas",2020-07-10,601,10,653.353191211802,70,21
"2087","Ohio-Union",2020-07-10,93,1,157.659184918967,0,0
"2088","Ohio-Van Wert",2020-07-10,45,1,159.151193633952,0,0
"2089","Ohio-Vinton",2020-07-10,23,2,175.773786778754,0,0
"2090","Ohio-Warren",2020-07-10,945,25,402.80986521854,84,81
"2091","Ohio-Washington",2020-07-10,144,20,240.356528851129,70,76
"2092","Ohio-Wayne",2020-07-10,372,53,321.493388644024,77,87
"2093","Ohio-Williams",2020-07-10,74,2,201.678840074131,0,0
"2094","Ohio-Wood",2020-07-10,474,51,362.33822821193,79,82
"2095","Ohio-Wyandot",2020-07-10,62,5,284.769428623921,0,0
"2096","Oklahoma-Adair",2020-07-10,136,4,612.778228350004,23,0
"2097","Oklahoma-Alfalfa",2020-07-10,1,0,17.5377060680463,0,0
"2098","Oklahoma-Atoka",2020-07-10,34,0,247.128943160343,0,0
"2099","Oklahoma-Beaver",2020-07-10,32,0,602.523065336095,0,0
"2100","Oklahoma-Beckham",2020-07-10,14,0,64.0468456928496,0,0
"2101","Oklahoma-Blaine",2020-07-10,21,0,222.71714922049,0,0
"2102","Oklahoma-Bryan",2020-07-10,173,1,360.454213980623,10,0
"2103","Oklahoma-Caddo",2020-07-10,204,11,709.269174605382,63,56
"2104","Oklahoma-Canadian",2020-07-10,456,3,307.472388170404,69,0
"2105","Oklahoma-Carter",2020-07-10,163,2,338.799858660182,8,0
"2106","Oklahoma-Cherokee",2020-07-10,111,1,228.127504778346,2,0
"2107","Oklahoma-Choctaw",2020-07-10,122,1,831.515812431843,33,0
"2108","Oklahoma-Cimarron",2020-07-10,1,0,46.7945718296678,0,0
"2109","Oklahoma-Cleveland",2020-07-10,1238,40,435.894005225095,100,97
"2110","Oklahoma-Coal",2020-07-10,10,0,181.983621474067,0,0
"2111","Oklahoma-Comanche",2020-07-10,479,7,396.690655823237,68,0
"2112","Oklahoma-Cotton",2020-07-10,11,2,194.140487116131,0,0
"2113","Oklahoma-Craig",2020-07-10,27,0,190.920661858294,0,0
"2114","Oklahoma-Creek",2020-07-10,204,7,285.226923184475,34,0
"2115","Oklahoma-Custer",2020-07-10,72,0,248.250181015757,0,0
"2116","Oklahoma-Delaware",2020-07-10,229,17,532.446697202911,46,77
"2117","Oklahoma-Dewey",2020-07-10,4,0,81.7828664894705,0,0
"2118","Oklahoma-Ellis",2020-07-10,2,0,51.8268981601451,0,0
"2119","Oklahoma-Garfield",2020-07-10,102,2,167.059748427673,1,0
"2120","Oklahoma-Garvin",2020-07-10,111,3,400.562953339829,2,0
"2121","Oklahoma-Grady",2020-07-10,228,5,408.35333309453,38,0
"2122","Oklahoma-Grant",2020-07-10,2,0,46.1573967228248,0,0
"2123","Oklahoma-Greer",2020-07-10,68,7,1190.47619047619,0,0
"2124","Oklahoma-Harmon",2020-07-10,3,0,113.079532604599,0,0
"2125","Oklahoma-Harper",2020-07-10,1,0,27.114967462039,0,0
"2126","Oklahoma-Haskell",2020-07-10,16,0,126.712599984161,0,0
"2127","Oklahoma-Hughes",2020-07-10,14,0,105.429625724829,0,0
"2128","Oklahoma-Jackson",2020-07-10,55,3,224.215246636771,0,0
"2129","Oklahoma-Jefferson",2020-07-10,15,0,249.916694435188,0,0
"2130","Oklahoma-Johnston",2020-07-10,15,0,135.31799729364,0,0
"2131","Oklahoma-Kay",2020-07-10,123,8,282.511828747301,9,0
"2132","Oklahoma-Kingfisher",2020-07-10,40,0,253.72660957818,0,0
"2133","Oklahoma-Kiowa",2020-07-10,14,1,160.771704180064,0,0
"2134","Oklahoma-Latimer",2020-07-10,19,1,188.623051722426,0,0
"2135","Oklahoma-Le Flore",2020-07-10,54,1,108.318456261409,0,0
"2136","Oklahoma-Lincoln",2020-07-10,41,2,117.555982452619,0,0
"2137","Oklahoma-Logan",2020-07-10,85,1,177.04276103393,0,0
"2138","Oklahoma-Love",2020-07-10,46,0,448.64917585097,0,0
"2139","Oklahoma-Major",2020-07-10,14,1,183.5102896841,0,0
"2140","Oklahoma-Marshall",2020-07-10,43,0,253.972004016301,0,0
"2141","Oklahoma-Mayes",2020-07-10,114,5,277.372262773723,4,0
"2142","Oklahoma-McClain",2020-07-10,230,4,568.266047339032,45,0
"2143","Oklahoma-McCurtain",2020-07-10,600,10,1827.48538011696,32,1
"2144","Oklahoma-McIntosh",2020-07-10,84,1,428.658909981629,0,0
"2145","Oklahoma-Murray",2020-07-10,25,0,177.645136076174,0,0
"2146","Oklahoma-Muskogee",2020-07-10,182,14,267.658867302969,18,14
"2147","Oklahoma-Noble",2020-07-10,51,1,458.179858054083,0,0
"2148","Oklahoma-Nowata",2020-07-10,38,1,377.13378324732,0,0
"2149","Oklahoma-Okfuskee",2020-07-10,17,0,141.749353789711,0,0
"2150","Oklahoma-Oklahoma",2020-07-10,4379,72,549.136354858208,105,101
"2151","Oklahoma-Okmulgee",2020-07-10,136,0,353.568178863902,5,0
"2152","Oklahoma-Osage",2020-07-10,203,8,432.25517960948,37,0
"2153","Oklahoma-Ottawa",2020-07-10,137,2,440.132360972789,4,0
"2154","Oklahoma-Pawnee",2020-07-10,68,3,415.2418172936,0,0
"2155","Oklahoma-Payne",2020-07-10,476,1,582.020933189866,27,0
"2156","Oklahoma-Pittsburg",2020-07-10,71,3,162.642598616393,0,0
"2157","Oklahoma-Pontotoc",2020-07-10,69,2,180.231950684359,0,0
"2158","Oklahoma-Pottawatomie",2020-07-10,151,4,208.011902137977,12,0
"2159","Oklahoma-Pushmataha",2020-07-10,22,0,198.269646719539,0,0
"2160","Oklahoma-Roger Mills",2020-07-10,1,0,27.9095729835334,0,0
"2161","Oklahoma-Rogers",2020-07-10,304,7,328.794384538011,24,0
"2162","Oklahoma-Seminole",2020-07-10,58,3,239.09638057548,0,0
"2163","Oklahoma-Sequoyah",2020-07-10,60,3,144.338329043277,0,0
"2164","Oklahoma-Stephens",2020-07-10,78,1,180.794103330784,0,0
"2165","Oklahoma-Texas",2020-07-10,1004,6,5024.27063003553,74,0
"2166","Oklahoma-Tillman",2020-07-10,26,1,358.620689655172,0,0
"2167","Oklahoma-Tulsa",2020-07-10,4828,75,740.999950886499,101,95
"2168","Oklahoma-Wagoner",2020-07-10,350,19,430.562560740076,87,81
"2169","Oklahoma-Washington",2020-07-10,445,39,863.624895685757,90,81
"2170","Oklahoma-Washita",2020-07-10,8,0,73.2869182850861,0,0
"2171","Oklahoma-Woods",2020-07-10,9,0,102.354145342886,0,0
"2172","Oklahoma-Woodward",2020-07-10,15,0,74.2170105388155,0,0
"2173","Oregon-Baker",2020-07-10,9,0,55.8174150334904,0,0
"2174","Oregon-Benton",2020-07-10,105,6,112.838919755408,1,0
"2175","Oregon-Clackamas",2020-07-10,925,27,221.192911305229,94,48
"2176","Oregon-Clatsop",2020-07-10,55,0,136.734287987271,0,0
"2177","Oregon-Columbia",2020-07-10,47,0,89.7734652557589,0,0
"2178","Oregon-Coos",2020-07-10,52,0,80.6364073379131,0,0
"2179","Oregon-Crook",2020-07-10,18,1,73.7584002622521,0,0
"2180","Oregon-Curry",2020-07-10,9,0,39.2584514721919,0,0
"2181","Oregon-Deschutes",2020-07-10,237,0,119.883455071525,54,0
"2182","Oregon-Douglas",2020-07-10,58,0,52.2616687691476,0,0
"2183","Oregon-Gilliam",2020-07-10,1,0,52.3012552301255,0,0
"2184","Oregon-Grant",2020-07-10,1,0,13.8908181691902,0,0
"2185","Oregon-Harney",2020-07-10,2,0,27.0526173407277,0,0
"2186","Oregon-Hood River",2020-07-10,103,0,440.509793858524,1,0
"2187","Oregon-Jackson",2020-07-10,173,0,78.3003838076617,13,0
"2188","Oregon-Jefferson",2020-07-10,160,0,648.876632330278,12,0
"2189","Oregon-Josephine",2020-07-10,55,1,62.8664830203344,0,0
"2190","Oregon-Klamath",2020-07-10,131,1,191.975145813183,16,0
"2191","Oregon-Lake",2020-07-10,24,0,304.994281357225,0,0
"2192","Oregon-Lane",2020-07-10,281,3,73.5473097650412,20,0
"2193","Oregon-Lincoln",2020-07-10,362,5,724.55065850046,33,0
"2194","Oregon-Linn",2020-07-10,172,10,132.563642108995,64,4
"2195","Oregon-Malheur",2020-07-10,286,1,935.527133557947,12,0
"2196","Oregon-Marion",2020-07-10,1770,53,508.886831618835,104,87
"2197","Oregon-Morrow",2020-07-10,131,1,1129.01835732138,6,0
"2198","Oregon-Multnomah",2020-07-10,2730,75,335.853257961137,103,94
"2199","Oregon-Polk",2020-07-10,171,12,198.640878201777,40,51
"2200","Oregon-Sherman",2020-07-10,3,0,168.539325842697,0,0
"2201","Oregon-Tillamook",2020-07-10,16,0,59.1803521230951,0,0
"2202","Oregon-Umatilla",2020-07-10,937,7,1202.05259781911,53,0
"2203","Oregon-Union",2020-07-10,368,2,1371.3433948202,26,0
"2204","Oregon-Wallowa",2020-07-10,13,0,180.355160932297,0,0
"2205","Oregon-Wasco",2020-07-10,106,1,397.271568847912,2,0
"2206","Oregon-Washington",2020-07-10,1764,20,293.221984334898,107,81
"2207","Oregon-Yamhill",2020-07-10,179,9,167.133520074697,19,0
"2208","Pennsylvania-Adams",2020-07-10,377,14,365.987437990855,78,25
"2209","Pennsylvania-Allegheny",2020-07-10,4547,197,373.917083660555,107,94
"2210","Pennsylvania-Armstrong",2020-07-10,84,6,129.759789912721,0,0
"2211","Pennsylvania-Beaver",2020-07-10,809,79,493.50633505969,95,94
"2212","Pennsylvania-Bedford",2020-07-10,92,4,192.114934847979,0,0
"2213","Pennsylvania-Berks",2020-07-10,4663,357,1107.16965362662,102,92
"2214","Pennsylvania-Blair",2020-07-10,99,1,81.2614402153839,0,0
"2215","Pennsylvania-Bradford",2020-07-10,59,3,97.8068066906487,0,0
"2216","Pennsylvania-Bucks",2020-07-10,6030,572,959.778439206074,108,98
"2217","Pennsylvania-Butler",2020-07-10,403,13,214.529445896525,95,54
"2218","Pennsylvania-Cambria",2020-07-10,123,3,94.4758510507558,4,0
"2219","Pennsylvania-Cameron",2020-07-10,4,0,89.94827973915,0,0
"2220","Pennsylvania-Carbon",2020-07-10,296,27,461.188495216727,90,81
"2221","Pennsylvania-Centre",2020-07-10,239,8,147.18108199649,69,0
"2222","Pennsylvania-Chester",2020-07-10,3998,335,761.539765595089,106,91
"2223","Pennsylvania-Clarion",2020-07-10,60,2,156.095530464644,0,0
"2224","Pennsylvania-Clearfield",2020-07-10,85,0,107.248754021828,0,0
"2225","Pennsylvania-Clinton",2020-07-10,95,4,245.910126320149,0,0
"2226","Pennsylvania-Columbia",2020-07-10,417,35,641.893972046056,90,73
"2227","Pennsylvania-Crawford",2020-07-10,77,1,90.9853596284961,0,0
"2228","Pennsylvania-Cumberland",2020-07-10,930,66,367.05213719067,91,74
"2229","Pennsylvania-Dauphin",2020-07-10,2268,149,814.950826269588,97,81
"2230","Pennsylvania-Delaware",2020-07-10,7543,709,1330.92896830508,108,99
"2231","Pennsylvania-Elk",2020-07-10,29,0,96.9575392845202,0,0
"2232","Pennsylvania-Erie",2020-07-10,704,13,261.003677779096,65,15
"2233","Pennsylvania-Fayette",2020-07-10,178,4,137.692033974349,23,0
"2234","Pennsylvania-Forest",2020-07-10,7,0,96.5916931143922,0,0
"2235","Pennsylvania-Franklin",2020-07-10,993,46,640.533584472382,84,81
"2236","Pennsylvania-Fulton",2020-07-10,19,1,130.763936682725,0,0
"2237","Pennsylvania-Greene",2020-07-10,61,0,168.354814671708,0,0
"2238","Pennsylvania-Huntingdon",2020-07-10,256,4,567.074251284778,65,0
"2239","Pennsylvania-Indiana",2020-07-10,121,6,143.92254350386,16,0
"2240","Pennsylvania-Jefferson",2020-07-10,37,1,85.2043753598158,0,0
"2241","Pennsylvania-Juniata",2020-07-10,114,6,460.364253119574,32,0
"2242","Pennsylvania-Lackawanna",2020-07-10,1753,209,836.059788051928,100,94
"2243","Pennsylvania-Lancaster",2020-07-10,4783,382,876.450366852108,102,96
"2244","Pennsylvania-Lawrence",2020-07-10,159,9,185.938815604827,14,0
"2245","Pennsylvania-Lebanon",2020-07-10,1419,48,1000.75462117312,97,70
"2246","Pennsylvania-Lehigh",2020-07-10,4391,319,1188.94827763608,105,95
"2247","Pennsylvania-Luzerne",2020-07-10,2992,181,942.608618946055,103,94
"2248","Pennsylvania-Lycoming",2020-07-10,239,20,210.946257248519,64,51
"2249","Pennsylvania-McKean",2020-07-10,20,1,49.2307692307692,0,0
"2250","Pennsylvania-Mercer",2020-07-10,162,6,148.047960228104,50,0
"2251","Pennsylvania-Mifflin",2020-07-10,70,1,151.718756773159,0,0
"2252","Pennsylvania-Monroe",2020-07-10,1462,111,858.631240786746,105,100
"2253","Pennsylvania-Montgomery",2020-07-10,8790,826,1057.86993856171,111,99
"2254","Pennsylvania-Montour",2020-07-10,77,2,422.380691168404,0,0
"2255","Pennsylvania-Northampton",2020-07-10,3527,278,1155.3138870236,104,99
"2256","Pennsylvania-Northumberland",2020-07-10,342,8,376.473696377266,68,0
"2257","Pennsylvania-Perry",2020-07-10,90,5,194.502074688797,0,0
"2258","Pennsylvania-Philadelphia",2020-07-10,27341,1635,1726.00349480829,110,102
"2259","Pennsylvania-Pike",2020-07-10,504,21,903.080148363167,97,81
"2260","Pennsylvania-Potter",2020-07-10,17,0,102.868207672758,0,0
"2261","Pennsylvania-Schuylkill",2020-07-10,769,47,544.004980227647,96,65
"2262","Pennsylvania-Snyder",2020-07-10,72,2,178.341424749827,0,0
